text,class
'Sürüş dinamikleri ve çarpıcı tasarımlarıyla Mercedes-AMG’nin yeni kompakt spor otomobilleri A 45 S 4MATIC+ ve CLA 45 S 4MATIC+ Türkiye’de satışa sunuldu. Mercedes-AMG A 45 S 4MATIC+ 709400 TL’den Mercedes-AMG CLA 45 S 4MATIC+ ise 719200 TL’den başlayan fiyatlarla satışa sunuldu.Baştan aşağı yeniden geliştirilen 2.0 litre hacimli turbo beslemeli motoruyla 421 PS güce sahip olan “S�? modelleri litre başına güç üretiminde yüksek performans sunarak yeni bir rekora imza atıyorlar. Bu unvan daha önceki modelleri ile yine Mercedes-AMG’ye aitti.6.750 d/d’da 421 PS’lik güç üreten 2.0 litrelik motorun 5.000-5.250 d/d arasında ürettiği maksimum tork değeri ise 500 Nm.Drift Mode bile varYeni AMG SPEEDSHIFT DCT-8G 8 ileri oranlı çift kavramalı otomatik şanzıman tüm sürüş koşullarında son derece hızlı vites değiştiriyor ve vites değişimi ile güç kaybına neden olmadan aynı ivmeyle hızlanmaya devam edilebiliyor. Aktif tamamen değişken dört tekerlekten çekiş sistemi AMG Performance 4MATIC+ üstün yol tutuş özellikleri için AMG TORQUE CONTROL ile gücü her bir arka tekerleğe bağımsız olarak ayrı ayrı aktarıyor ve Drift Modu ile sıradışı sürüş keyfi yaşatıyor.Yüksek çözünürlüklü ve parlak 3D grafiklerle görselleştirilen MBUX (Mercedes-Benz Kullanıcı Deneyimi) bilgi ve eğlence sistemi AMG modellerine özel “Klasik�? “Spor�? ve “Süper Spor�? olmak üzere üç farklı gösterge stilini standart 10.25 inç’lik tamamen dijital iki ekran üzerinde sunuyor. “Hey Mercedes�? ile etkinleşen akıllı sesli komut sistemi yapay zekâsı sayesinde dolaylı yoldan ifade edilen istekleri bile tanıyıp komutları gerçekleştirebiliyor ',Otomobil
'Üç kamu bankasının yerli araçlara düşük faiz avantajı vermeye başlamasının ardından diğer markalar da ekim itibarıyla avantajlı kampanyalar açıklamaya başladı. Ziraat Bankası  Halkbank ve Vakıfbank 1 Ekimden itibaren Türkiye’de üretim yapan markalara düşük faiz desteği vermesisi ardından diğer banka ve markalar da avantajlı kampanyalara yönelmeye başladı.Temsa Motorlu Araçlar Mitsubishi yeni L200 Space Star ve Eclipse Cross modellinde 1-31 Ekim 2019 arasında 0 faiz bir faiz kampanyası başlattı.Üç modelde geçerli kampanyada 2019 model Yeni L200 50.000 TL kredi için 12 ay vade ve 0 faiz ile satışa sunuluyor. 2019 model Space Star araçlarda 30.000 TL krediye 12 ay vade 0 faiz ve 2018 model (4x2 Intense CVT ve 4x4 Intense CVT) ile 2019 model Eclipse Cross CVT araçlar için 50.000 TL krediye 12 ay vade 0 faiz uygulanıyor100 bin TL’ye sıfır faizYapı Kredi ile Ford Otosan arasında yapılan iş birliğine göre de hafif ve orta ticari araçlar kapsamında 72 bin TL tutarındaki 12 ay vadeli krediye yüzde sıfır 36 ay vadeli krediye yüzde 068 faiz oranı uygulanacak.Ford Transit minibüslerde 100 bin TL tutarında 12 ay vadeli krediye yüzde sıfır 36 ay vadeli krediye yüzde 068 faiz oranı sunulacak.Isuzu kamyon kamyonet modellerinin yanı sıra Türkiye’nin tek yerli pick up’ı olan D-Max ve midibüs otobüs modellerinin de dahil olduğu kampanyaya imza attı. Yıl sonuna kadar sürecek kampanya kapsamında 250.000 TL’ye 069 120.000 TL’ye 059 faiz oranları ile 48 ay vadede ödeme koşuluyla ticari araç satın alınabiliyor. Servislerde de indirim var Peugeot’da 30 Kasım’a kadar devam edecek Bakım ve Onarım Kampanyası kapsamında Fiks Menü Paketlerinde yüzde 20 indirim vsunuyor. 3 yaş ve üstü Fiks Menü Paketlerinde indirim yüzde 30’a çıkıyor.Citroen de aynı indirimlerde aynı oranları uyguluyor. Michelin yetkili bayilerinden tek seferde 4 adet 15 inç lastik satın alımlarında 200 TL değerinde servis indirimi uygulanacak. İkinci el alana yakıt hediye edecek İkinci el alım satım platformu CarNext.com da sektörde değişik bir uygulamaya imza attı.Uygulama ile İstanbul ve İzmir’de faaliyet gösteren CarNext.com showroomlarını ekim ayı boyunca Cumartesi günleri ziyaret edip araç satın alanlara 750 TL’lik yakıt kartı hediye edilecek. ',Otomobil
'2019 yılına ait merakla beklenen Araç Maliyet Endeksi açıklandı. 18 Avrupa ülkesindeki araç sahipliği ile kullanım maliyetlerinin kapsamlı analizini içeren rapor elektrikli araçların rekabet gücünün daha da arttığını ortaya koydu. LeasePlan 2019 yılına ait Araç Maliyet Endeksi’ni açıkladı. 18 Avrupa ülkesindeki araç sahipliği ile kullanım maliyetlerinin kapsamlı analizini içeren rapor elektrikli araçların rekabet gücünün daha da arttığını ortaya koydu. Rapora göre Norveç ve Hollanda’da elektrikli araç sahibi olmanın maliyeti dizel veya benzinli bir araca göre daha uygun. Birleşik Krallık ve Danimarka’da ise elektrikli araçlar ile diğer araçlar arasındaki makas her geçen gün daralıyor. Avrupa’da bir otomobile sahip olma maliyetinin aylık ortalama 617 Euro olduğu belirtilen analizde; söz konusu maliyetin elektrikli araçlar için 854 Euro dizel araçlar için 613 Euro ve benzinli araçlar için 594 Euro olduğu ortaya koyuluyor. Türkiye’de ise dizel yakıtlı bir araca sahip olmanın aylık maliyeti 609 Euro. “Türkiye dizelde 8’inci sırada�? Araç Maliyet Endeksi’ni değerlendiren LeasePlan Türkiye Genel Müdürü Türkay Oktay “Avrupa’da elektrikli araçlar ile dizel veya benzinli araçlar arasındaki fiyat farkının daraldığı çok net görülüyor. Bu da elektrikli araçların her geçen yıl daha rekabetçi hale geldiğini ortaya koyuyor. Elektrikli araçların ülkemizde daha ulaşılabilir ve etkin bir alternatif olabilmesi için vergi ve şarj alt yapısı destekleri çok önemli. Türkiye’de henüz elektrikli araç pazarı tam olarak oluşmadığı için bu anlamda bir veri yok. Ülkemizde en büyük payı dizel yakıtlı araçlar oluşturuyor. Türkiye dizel yakıtlı bir araca sahip olma maliyeti açısından endekse katılan ülkeler arasında İsviçre’nin hemen ardından 8’inci sırada yer alıyor. Ülkemizde dizel yakıtlı bir araca sahip olmanın aylık maliyeti ise 609 Euro yani ortalama 3800 TL’yi buluyor�? dedi.En ucuz araçlar Yunanistan ve Birleşik Krallık’ta LeasePlan Araç Maliyet Endeksi’ne göre fosil yakıtlı araç kullanmanın maliyetinin en yüksek olduğu ülkelerin başında Hollanda ve Norveç geliyor. Hollanda’da dizel bir araca sahip olmanın aylık ortalama maliyeti 937 Euro iken benzinli araç maliyeti 783 Euro elektrikli araç maliyeti 872 Euro. Norveç’te ise dizel bir araca sahip olmanın aylık ortalama maliyeti 821 Euro iken benzinli bir araca sahip olmanın maliyeti 851 Euro elektrikli araç maliyeti ise 833 Euro. Sonuç olarak elektrikli araçlar Hollanda’da dizelden Norveç’te de benzinli araçtan daha ucuz konumlanıyor. GSYİH dikkate alındığında toplam araç sahipliği maliyetinin en düşük olduğu ülkeler Yunanistan ve Birleşik Krallık iken en yüksek maliyetlerin Hollanda ve İtalyada olması dikkatleri çekiyor. Yunanistan’daki sürücüler yalnızca 410 Euro aylık ortalama maliyetle dizel yakıtlı bir araca sahip olabiliyor. ',Otomobil
'Volvo Cars’ın ilk tam elektrikli otomobili XC40 SUV olacak. Volvo Cars’ın tanıtacağı ilk tam elektrikli otomobil Volvo XC40 SUV motor bölmesinde benzinli veya dizel motor olmaksızın ve zemininde bir pil bulunarak hareket ediyor. Gelecek ay tamamen elektrikli Volvo XC40 SUVun piyasaya sürülmesiyle Volvo Cars sadece ilk tam elektrikli otomobilini tanıtmış olmayacak.Aynı zamanda içten yanmalı bir motor olmamasının getirdiği tüm yeni zorluklara rağmen ayrıca yoldaki en güvenli otomobillerden birini de lanse etmiş olacak. Volvo Cars Güvenlik Sorumlusu Malin Ekholm “Bir otomobilin ilerlemesini sağlayan motor ister elektrikli ister içten yanmalı olsun bir Volvo daima güvenli olmalıdır�? diyor. “Tamamen elektrikli XC40 şimdiye kadar yaptığımız en güvenli otomobillerden biri olacak�?dedi.Ekim ortası tanıtacak Elektrikli XC40 aktif güvenlik sistemleri açısından da yeni teknolojiye sahip. XC40 yazılımını Volvo Cars ve Veoneerin ortak girişimi olan Zenuity’nin geliştirdiği Gelişmiş Sürücü Yardım Sistemleri (ADAS) sensör platformuna sahip ilk Volvo modeli.Yeni ADAS platformu bir dizi radar kamera ve ultrasonik sensörden oluşan modern ölçeklenebilir bir aktif güvenlik sistemi. ADAS ölçeklendirilebilir doğası nedeniyle kolayca geliştirilebiliyor ve gelecekteki otonom sürüş teknolojisi için temel oluşturuyor. Volvo Cars aracı 16 Ekimde tanıtacak. ',Otomobil
'Dizaynır ve sanatçı Joey Rutter otomobillerin estetiğiyle oynamayı seviyor. Onun fütüristik minimal araçları kar araçlarından motosiklete bisikletten otomobile kadar geniş bir çehreyi kapsıyor. (cnnturk.com) Son işinin adı ise Consumer. Bir çeşit sokak otomobili. Bildiğiniz bütün otomobillerden farklı değil aslında. 4 tekerleği ve oturabileceğiniz bir koltuğu var. Ancak bütün benzerlikler bunlarla sınırlı. Son işinin adı ise Consumer. Bir çeşit sokak otomobili. Bildiğiniz bütün otomobillerden farklı değil aslında. 4 tekerleği ve oturabileceğiniz bir koltuğu var. Ancak bütün benzerlikler bunlarla sınırlı.',Otomobil
'Volkswagen Passat’ın en son teknolojilerle donatılan yeni versiyonu satışa çıktı. Türkiye’de 2005 yılından bu yana segmentinin lideri olan Passat yenilenen dış tasarımı verimli motorları konfor ve güvenlik sistemleriyle dikkat çekecek. Pazara sunulduğu 1973 yılından bu yana 30 milyon adetlik satış rakamına ulaşan Volkswagen’in amiral gemisi Passat yenilenmiş haliyle Volkswagen Yetkili Satıcıları’nda yerini aldı. Markanın en son teknolojileriyle donatılan Passat isteğe bağlı olarak sunulan ve 0-210 km/s hızları arasında yarı otonom sürüş imkânı sağlayan Yarı Otonom Sürüş Asistanı “Travel Assist�? ve “Kapasitif Direksiyona�? sahip ilk Volkswagen modeli olma özelliğine sahip.Yenilikçi aydınlatma teknolojili LED farları 8 inçlik renkli dokunmatik ekranlı bilgi ve eğlence sistemi ise standart olarak sunuluyor.Yeni Passat Türkiye’de sırasıyla Impression Business ve Elegance olmak üzere üç farklı donanım seviyesinde tercih edilebiliyor.Üç farklı donanım seviyesinde de alınabilen DSG şanzımana sahip 15 lt TSI ACT 150 PS benzinli seçeneğin yanı sıra yine üç donanım seviyesinde de sunulan DSG şanzımana sahip 1.6 lt TDI 120PS dizel seçeneğine de bulunuyor. Yeni Passat ayrıca Business ve Elegance donanımlarıyla alınabilen 2.0 lt TDI 150 PS ve sadece Elegance donanımla sunulan 2 lt TDI SCR 240 PS 4Motion seçeneğine de sahip Yeni standart ekipmanlar Yeni Passat’ta Impression ve Business donanım seviyelerinde LED ön farlar ve LED gündüz sürüş farları standart olarak sunulurken Elegance donanım seviyesinde ise “I.Q. Light�? teknolojisine sahip LED matrix ön farlar yer alıyor. Elegance donanım seviyesindeki bir diğer standart donanım ise “Easy Open�? adı verilen kolay açılır bagaj kapağı.Business ve Elegance donanım seviyelerinde yer alan sis farları da artık LED teknolojisine sahip. Elegance donanım seviyesinde standart sunulan yeni tasarıma sahip LED “High�? stop lambaları dinamik sinyal özelliğini de içeriyor.IQ. DRIVE sürüş asistan teknolojisiVolkswagenin son teknoloji sürüş asistan sistemleri için marka çatısı olan IQ.DRIVE kısmi otonom sürüş deneyiminin yolunu açan teknolojileri bir araya getiriyor. Bu sistemlerin en gelişmişi olarak Yarı Otonom Sürüş Asistanı “Travel Assist�? özelliği ilk defa Passat’ta tercih edilebiliyor. Böylelikle Passat 0 km/s ile 210 km/s hız aralığında kısmi otonom sürüş imkanına sahip ilk Volkswagen modeli olma özelliğini kazanıyor. Travel Asisst sistemiyle birlikte Passat IQ.DRIVE teknolojisinin bugüne kadar görülmüş en gelişmiş versiyonunu sunuyor. ',Otomobil
'Türkiye’de ilk 8 ayda tüketicilerin en çok tercih ettiği sıfır km otomobiller belli oldu. Tercihlerin ilk 5 sırasında yerli araçlar var. 1-Türkiye’nin ilk 8 ayda en fazla tercih edilen otomobili Fiat Egea Sedan oldu. Tofaş’ın Bursa fabrikalarında ürettiği otomobilden 25 bin 857 adet satıldı. 2-Tüketicilerin en fazla satın aldığı ikinci model ise Renault Clio HB. İlk 8 ayda Clio HB’den 13 bin 158 adet satıldı. Aracın hem benzinli hem dizel versiyonları bulunuyor.',Otomobil
'Kamu bankalarının ekim başından yıl sonuna kadar uygulamayı planladığı düşük kredi faizi oranları otomotiv sektörünü hareketlendirecek. Yılsonu satış tahminleri 400 binlerden 450 binlere çıktı. Ziraat Bankası  Halkbank ve Vakıfbank 1 Ekimden itibaren Türkiye’de üretim yapan markalara düşük faiz desteği vereceğini açıklamasıyla otomotiv sektörü hareketlendi. İlk açıklamaya göre 2019 sonuna kadar sürecek uygulama ile sıfır km Honda Hyundai Renault ve Fiat binek otomobillerinde 50 ile 120 bin arasında alınacak krediye 18-36 ay vade için aylık faiz oranı yüzde 049-069 bandında uygulanacak. Alınacak kredi miktarı 72 ile 120 bin arasında değişen Fiat Ford Isuzu Karsan ve Temsa ticari araçlarda ise 30-60 ay vadede aylık yüzde 049-069 faiz oranı verilecek.OYDER:�?Özel bankalar takip edecektir�? OYDER (Otomotiv Yetkili Satıcıları Derneği) Başkanı Murat Şahsuvaroğlu 2018 Haziran ayından bu yana satışların sürekli gerilemesinin ana nedenlerinden birinini yüksek faiz oranları olduğuna dikkat çekti. Şahsuvaroğlu şunları söyledi:“15 yıldır süregelen yüksek faiz dönemin sonunda aylık taşıt kredisi faizleri yüzde 3.1 seviyelerinden yüzde 1.5 seviyelerine kadar gerilemişti. Bu bile tüketicilerin araç alımına vesile olmaya başlamıştı ancak uzun yıllardır bu ticareti gerçekleştiren şirketler olarak şunu biliyorduk ki yüzde 1’in altındaki kredi oranları talebi hareketlendirecek sınır. Geçtiğimiz hafta otomotiv dernekleri bir araya gelerek Bankalar Birliği Başkanımız ile yaptığımız görüşmede tüketicilerin beklediği oranları ve kredi taleplerinin bankalarımız tarafından onaylanması ile ilgili düşüncelerimizi paylaştık. Bugün geldiğimiz noktada öncelikle devlet bankalarımız öncülüğünde başlayan düşük faizli taşıt kredisi kampanyalarını özel bankalarımızın da tüm markalarımız ile beraber takip edeceğini düşünüyoruz.�? 100 otonun 60’ı kredi ile satılıyorRenault Mais Genel Müdürü Berk Çağdaş düşük faiz kararının ülkemize ihracat üretim ve istihdam açısından en yüksek katma değeri yaratan otomotiv sektörüne verilen önemli bir destek olduğunu belirtti. Çağdaş “Merkez Bankasının faiz indirim adımını takiben açıklanan bu paket iç pazarı canlandıracak ve finansmana erişim kolaylığı sağlayacak. Faiz oranlarının düşmesinin çok önemli olduğunu her platformda dile getirdik çünkü Türkiye’de satılan her 100 otomobilin asgari 60’ı kredi ile satılıyor. Bu yüzden kredi faizlerinin tüketicinin finanse edebileceği aylık ödeme seviyesine gelmesi çok memnuniyet verici bir gelişme. Bu gelişmenin 2019 yılı toplam pazarının 450 bin seviyesine taşıma olasılığı yüksek “dedi. Otokoç Yönetim Kurulu Üyesi Görgün Özdemir kararın satışları hareketlendireceğini ancak uygulama prensiplerinin süratle hayata geçmesi gerektiğini vurguladı. Uygulamının ekim başında başlamasının eylül ayının son günlerindeki satışları olumsuz etkileyeceğini söyleyen Özdemir “Türkiye’de yaklaşık bin kadar yetkili satıcı var. Hepsi sadece yerli araç satmıyor. Geri kalanlara da destek verilebilirse çok daha yararlı olacak�? diye konuştu. Toyota da dahil olacakToyota Türkiye CEOsu Ali Haydar Bozkurt da 1 Ekim tarihinde başlayıp yılsonuna kadar sürecek faiz indiriminin otomotiv sektörünü son çeyrekte hareketlendireceğini bildirdi. Bozkurt şunları söyledi:\"Hatta bayilerimizden aldığımız bilgilere göre bu kampanyanın olumlu ektilerini şimdiden görmeye başladık.Markalar farklı modellerine göre farklı oranlarda bu kampanyaya dahil olacaktır. Toyota olarak farklı modellerimiz için yaptığımız çok cazip kampanyalar ile biz de bu kampanyada yer alacağız. Bu konuda geniş kapsamlı ve müşterilerimizin yararına olacak şekilde hazırlanıyoruz. Toyota olarak “0�? finansman oranını biz şimdiden devreye aldık. Bazı modellerimizde devreye aldığımız “0�? finansman oranı ile birlikte kamu bankalarının sunduğu yüzde 069 cazip finansman oranına denk bir oranı biz de yarından itibaren müşterilerimize sunmaya başlıyoruz. Ayrıca ekim ayında fiyatlarımıza zam yapmayacağız.\" ',Otomobil
'V Weekend Motoring’in ikincisi 27-28-29 Eylül 2019’da İstanbul’da gerçekleşecek. İstanbul’lular merak ettikleri en yeni otomobil ve motosikletleri görüp kullanabilecekler. Intercity İstanbul Park’ın gerçekleştireceği V Weekend Motoring’in ikincisi yine otomobil ve motosiklet şenliğine dönüşecek. En yenilerin yanı sıra yollarda görmeye pek alışık olmadığımız araçların buluşma merkezi haline gelen festival 2018 yılında iki günde 50 bine yakın kişiyi misafir etmişti. Bu yıl V Weekend Motoring klasik otomobillerden ilginç ve heyecanlı şovlara kadar pek çok eğlenceli etkinlikler içerecek.Motivasyona ihtiyaç var72 otomobil ve motosiklet markasının yer alacağı festivalde birçok aksesuar ve modifiye ekipmanları firması da ürünlerini sergileyip satıyor olacak. Marka standlarında en yeni modelleri yakından görebilmenin ötesinde onlarla deneme sürüşü de yapabilecek olan ziyaretçilerin aileleri için özel çocuk alanları da olacak. Organizasyonda sirk de faaliyet gösterecek. Yılın son çeyreğine girerken otomotiv sektöründe toparlanma emarelerinin görülmeye başlandığını belirten Intercity Yönetim Kurulu Başkanı Vural Ak “Türk otomotiv pazarı 2019 yılında çok zor süreçlerden geçiyor ve hem tüketici hem de markalar tarafında motivasyona ihtiyaç duyuluyor.Bunu sağlamak üzere Türkiye’de otomobil ve motosiklete olan merakı bir kültüre dönüştürme çabamızgeçen yıl gerçekleştirdiğimiz V Weekend Motoring Festival ile ilk meyvelerini vermişti. Bu yıl hem katılımcı markalar hem etkinlikler hem de beklenen ziyaretçi sayısında iki katı büyük bir festivale imza atacak olmanın heyecanını yaşıyoruz. Hedefimiz 100 binin üzerinde otomobil ve motosiklet meraklısı ziyaretçilerimize ve ailelerine güzel bir hafta sonu sunabilmek�? dedi. ',Otomobil
'II. Dünya Savaşı sonrası otomobil üreticileri elde edilen gelirle doğru orantılı bir şekilde yarış otomobilleri geliştirmeye de başlamıştı. Mercedes ve Daimler ortaklığı binek otomobillerin yanı sıra yarış özellikle Formula 1de başarının ve geri dönüşün planlarını yapıyordu. Bunlardan bir tanesi de W196Rdı. (Log.com.tr) Savaş sonrası Mercedes ekibinin Formula 1 pistine döndüğü ilk otomobil olan W196R pistlerde aldığı başarılı sonuçlar ile üreticisinin yüzünü güldürmüştü. İlk olarak 1954 Fransa Grand Prix yarışında pistlere dönen Mercedes ekibi ilk sezonlarda şampiyonluk kazanarak bu dönüşü taçlandırmıştı.',Otomobil
